date,state,mobility_data_type,mobility_composite
2020-08-08,Pennsylvania,observed,-21.997722070574397
2020-08-09,Pennsylvania,observed,-21.681083684660898
2020-08-10,Pennsylvania,observed,-21.360245222063398
2020-08-11,Pennsylvania,observed,-21.0369700201913
2020-08-12,Pennsylvania,observed,-20.710357922758302
2020-08-13,Pennsylvania,observed,-20.377837627193
2020-08-14,Pennsylvania,observed,-20.0356668830092
2020-08-15,Pennsylvania,observed,-19.681412809706302
2020-08-16,Pennsylvania,observed,-19.315619378812002
2020-08-17,Pennsylvania,observed,-18.9406179351417
2020-08-18,Pennsylvania,observed,-18.5612783910892
2020-08-19,Pennsylvania,observed,-18.1875598694916
2020-08-20,Pennsylvania,observed,-17.834493646513103
2020-08-21,Pennsylvania,observed,-17.520586823267802
2020-08-22,Pennsylvania,observed,-17.2648225358847
2020-08-23,Pennsylvania,observed,-17.082395481256
2020-08-24,Pennsylvania,observed,-16.978611320191
2020-08-25,Pennsylvania,observed,-16.947962835859002
2020-08-26,Pennsylvania,observed,-16.9795419236401
2020-08-27,Pennsylvania,observed,-17.0617231403846
2020-08-28,Pennsylvania,observed,-17.1849792001949
2020-08-29,Pennsylvania,observed,-17.3431579560271
2020-08-30,Pennsylvania,observed,-17.5324995714009
2020-08-31,Pennsylvania,observed,-17.7476869592701
2020-09-01,Pennsylvania,observed,-17.9799623840462
2020-09-02,Pennsylvania,observed,-18.2191148272096
2020-09-03,Pennsylvania,observed,-18.4535514149536
2020-09-04,Pennsylvania,observed,-18.669203722056
2020-09-05,Pennsylvania,observed,-18.8493627381758
2020-09-06,Pennsylvania,observed,-18.9762297875268
2020-09-07,Pennsylvania,observed,-19.0313206074649
2020-09-08,Pennsylvania,observed,-18.999194247152698
2020-09-09,Pennsylvania,observed,-18.8743103892443
2020-09-10,Pennsylvania,observed,-18.6620234367032
2020-09-11,Pennsylvania,observed,-18.377391564188798
2020-09-12,Pennsylvania,observed,-18.0428840576392
2020-09-13,Pennsylvania,observed,-17.682634516087898
2020-09-14,Pennsylvania,observed,-17.3165532359296
2020-09-15,Pennsylvania,observed,-16.9592170943564
2020-09-16,Pennsylvania,observed,-16.6221137039649
2020-09-17,Pennsylvania,observed,-16.3146029979135
2020-09-18,Pennsylvania,observed,-16.043842919265803
2020-09-19,Pennsylvania,observed,-15.8141953676799
2020-09-20,Pennsylvania,observed,-15.6259603707723
2020-09-21,Pennsylvania,observed,-15.472911429430699
2020-09-22,Pennsylvania,observed,-15.3439177017539
2020-09-23,Pennsylvania,observed,-15.228309579465598
2020-09-24,Pennsylvania,observed,-15.119577331546399
2020-09-25,Pennsylvania,observed,-15.017729862753502
2020-09-26,Pennsylvania,observed,-14.9301200317207
2020-09-27,Pennsylvania,observed,-14.868547398979997
2020-09-28,Pennsylvania,observed,-14.8436164970425
2020-09-29,Pennsylvania,observed,-14.8630880551982
2020-09-30,Pennsylvania,observed,-14.9338821038021
2020-10-01,Pennsylvania,observed,-15.062363134074301
2020-10-02,Pennsylvania,observed,-15.2521047476962
2020-10-03,Pennsylvania,observed,-15.5017797664205
2020-10-04,Pennsylvania,observed,-15.803151476784
2020-10-05,Pennsylvania,observed,-16.1378647671723
2020-10-06,Pennsylvania,observed,-16.4792539255676
2020-10-07,Pennsylvania,observed,-16.798506371918002
2020-10-08,Pennsylvania,observed,-17.0697437582146
2020-10-09,Pennsylvania,observed,-17.2745920301175
2020-10-10,Pennsylvania,observed,-17.4044621570948
2020-10-11,Pennsylvania,observed,-17.4594432125309
2020-10-12,Pennsylvania,observed,-17.4441028934045
2020-10-13,Pennsylvania,observed,-17.3670816875801
2020-10-14,Pennsylvania,observed,-17.2436750197214
2020-10-15,Pennsylvania,observed,-17.0951929628884
2020-10-16,Pennsylvania,observed,-16.946966905043002
2020-10-17,Pennsylvania,observed,-16.8265845603254
2020-10-18,Pennsylvania,observed,-16.7600252174454
2020-10-19,Pennsylvania,observed,-16.7653208206516
2020-10-20,Pennsylvania,observed,-16.8514456035611
2020-10-21,Pennsylvania,observed,-17.022197188820698
2020-10-22,Pennsylvania,observed,-17.2774252654979
2020-10-23,Pennsylvania,observed,-17.612664407142
2020-10-24,Pennsylvania,observed,-18.019249380468302
2020-10-25,Pennsylvania,observed,-18.4832897377577
2020-10-26,Pennsylvania,observed,-18.983528345484103
2020-10-27,Pennsylvania,observed,-19.493232878900002
2020-10-28,Pennsylvania,observed,-19.9855274482707
2020-10-29,Pennsylvania,observed,-20.4370859021791
2020-10-30,Pennsylvania,observed,-20.830795630119802
2020-10-31,Pennsylvania,observed,-21.1576657522707
2020-11-01,Pennsylvania,observed,-21.415721385726698
2020-11-02,Pennsylvania,observed,-21.607517202824503
2020-11-03,Pennsylvania,observed,-21.740288446117702
2020-11-04,Pennsylvania,observed,-21.826805617874196
2020-11-05,Pennsylvania,observed,-21.8845470614443
2020-11-06,Pennsylvania,observed,-21.9340803204891
2020-11-07,Pennsylvania,observed,-21.9957523124366
2020-11-08,Pennsylvania,observed,-22.085542840422697
2020-11-09,Pennsylvania,observed,-22.210273380551
2020-11-10,Pennsylvania,observed,-22.3674099552398
2020-11-11,Pennsylvania,observed,-22.5483760437478
2020-11-12,Pennsylvania,observed,-22.741672253470103
2020-11-13,Pennsylvania,observed,-22.9364513217899
2020-11-14,Pennsylvania,observed,-23.1240979776999
2020-11-15,Pennsylvania,observed,-23.297916881835604
2020-11-16,Pennsylvania,observed,-23.4521867883861
2020-11-17,Pennsylvania,observed,-23.583078947854702
2020-11-18,Pennsylvania,observed,-23.6899987226019
2020-11-19,Pennsylvania,observed,-23.775333936447396
2020-11-20,Pennsylvania,observed,-23.843428107326602
2020-11-21,Pennsylvania,observed,-23.8995102123927
2020-02-04,Rhode Island,,
2020-02-05,Rhode Island,,
2020-02-06,Rhode Island,,
2020-02-07,Rhode Island,,
2020-02-08,Rhode Island,observed,-1.87349342839694
2020-02-09,Rhode Island,observed,-1.7140644569588699
2020-02-10,Rhode Island,observed,-1.46383755881843
2020-02-11,Rhode Island,observed,-1.1716652573901298
2020-02-12,Rhode Island,observed,-0.881447761391257
2020-02-13,Rhode Island,observed,-0.626661254912182
2020-02-14,Rhode Island,observed,-0.426806698664219
2020-02-15,Rhode Island,observed,-0.284114270284082
2020-02-16,Rhode Island,observed,-0.18415463121461398
2020-02-17,Rhode Island,observed,-0.0983377086495771
2020-02-18,Rhode Island,observed,0.007651164272701291
2020-02-19,Rhode Island,observed,0.153506533460984
2020-02-20,Rhode Island,observed,0.341126898630105
2020-02-21,Rhode Island,observed,0.5611372972297839
2020-02-22,Rhode Island,observed,0.797196136479727
2020-02-23,Rhode Island,observed,1.02966584756121
2020-02-24,Rhode Island,observed,1.24192112171251
2020-02-25,Rhode Island,observed,1.42580161219706
2020-02-26,Rhode Island,observed,1.5797169755389397
2020-02-27,Rhode Island,observed,1.70564944858495
2020-02-28,Rhode Island,observed,1.8067335214884999
2020-02-29,Rhode Island,observed,1.88344920505055
2020-03-01,Rhode Island,observed,1.9332060861772
2020-03-02,Rhode Island,observed,1.95076563016029
2020-03-03,Rhode Island,observed,1.9222589886315802
2020-03-04,Rhode Island,observed,1.8175595681845802
2020-03-05,Rhode Island,observed,1.58855584138538
2020-03-06,Rhode Island,observed,1.1724767555049198
2020-03-07,Rhode Island,observed,0.498393335016189
2020-03-08,Rhode Island,observed,-0.50583943887489
2020-03-09,Rhode Island,observed,-1.9040030454020802
2020-03-10,Rhode Island,observed,-3.7393443793855
2020-03-11,Rhode Island,observed,-6.0270214850588895
2020-03-12,Rhode Island,observed,-8.75136216401763
2020-03-13,Rhode Island,observed,-11.865189818456301
2020-03-14,Rhode Island,observed,-15.2918501462293
2020-03-15,Rhode Island,observed,-18.9326778381879
2020-03-16,Rhode Island,observed,-22.6764959658186
2020-03-17,Rhode Island,observed,-26.4101267926644
2020-03-18,Rhode Island,observed,-30.0303012359324
2020-03-19,Rhode Island,observed,-33.4533229858816
2020-03-20,Rhode Island,observed,-36.6187568779382
2020-03-21,Rhode Island,observed,-39.4896364055977
2020-03-22,Rhode Island,observed,-42.049041505668605
2020-03-23,Rhode Island,observed,-44.2955842877332
2020-03-24,Rhode Island,observed,-46.2404743168019
2020-03-25,Rhode Island,observed,-47.9050165978004
2020-03-26,Rhode Island,observed,-49.3173000128498
2020-03-27,Rhode Island,observed,-50.50856944472421
2020-03-28,Rhode Island,observed,-51.5093983409326
2020-03-29,Rhode Island,observed,-52.3468607693542
2020-03-30,Rhode Island,observed,-53.0434795841197
2020-03-31,Rhode Island,observed,-53.6181109555825
2020-04-01,Rhode Island,observed,-54.086747886983204
2020-04-02,Rhode Island,observed,-54.4632385963093
2020-04-03,Rhode Island,observed,-54.7599750068637
2020-04-04,Rhode Island,observed,-54.98848405206451
2020-04-05,Rhode Island,observed,-55.1592779352265
2020-04-06,Rhode Island,observed,-55.2806520511734
2020-04-07,Rhode Island,observed,-55.3580606375626
2020-04-08,Rhode Island,observed,-55.3941908544151
2020-04-09,Rhode Island,observed,-55.389444022343
2020-04-10,Rhode Island,observed,-55.3432011384659
2020-04-11,Rhode Island,observed,-55.255113967295706
2020-04-12,Rhode Island,observed,-55.1254130649765
2020-04-13,Rhode Island,observed,-54.9550367476756
2020-04-14,Rhode Island,observed,-54.7474328359815
2020-04-15,Rhode Island,observed,-54.508819602553
2020-04-16,Rhode Island,observed,-54.245922597509995
2020-04-17,Rhode Island,observed,-53.9650586746016
2020-04-18,Rhode Island,observed,-53.6716811543056
2020-04-19,Rhode Island,observed,-53.3698422922841
2020-04-20,Rhode Island,observed,-53.06139180272321
2020-04-21,Rhode Island,observed,-52.7441793915578
2020-04-22,Rhode Island,observed,-52.412945995339605
2020-04-23,Rhode Island,observed,-52.061450210559705
2020-04-24,Rhode Island,observed,-51.68370044022429
2020-04-25,Rhode Island,observed,-51.2758387799663
2020-04-26,Rhode Island,observed,-50.83712525942099
2020-04-27,Rhode Island,observed,-50.3690639875757
2020-04-28,Rhode Island,observed,-49.8766755253292
2020-04-29,Rhode Island,observed,-49.3696114219131
2020-04-30,Rhode Island,observed,-48.8609837775239
2020-05-01,Rhode Island,observed,-48.3656053665701
2020-05-02,Rhode Island,observed,-47.897705699541504
2020-05-03,Rhode Island,observed,-47.4672038642751
2020-05-04,Rhode Island,observed,-47.07553659823
2020-05-05,Rhode Island,observed,-46.7145529321873
2020-05-06,Rhode Island,observed,-46.3689633225005
2020-05-07,Rhode Island,observed,-46.019291807985
2020-05-08,Rhode Island,observed,-45.6457929740688
2020-05-09,Rhode Island,observed,-45.2317624433366
2020-05-10,Rhode Island,observed,-44.7656707072888
2020-05-11,Rhode Island,observed,-44.241493924397496
2020-05-12,Rhode Island,observed,-43.65918711156421
2020-05-13,Rhode Island,observed,-43.026386948047296
2020-05-14,Rhode Island,observed,-42.3577907854818
2020-05-15,Rhode Island,observed,-41.6728989581982
2020-05-16,Rhode Island,observed,-40.9935709780811
2020-05-17,Rhode Island,observed,-40.3411169041415
2020-05-18,Rhode Island,observed,-39.732313144889204
2020-05-19,Rhode Island,observed,-39.176448140413896
2020-05-20,Rhode Island,observed,-38.6745005957033
2020-05-21,Rhode Island,observed,-38.218527810355
2020-05-22,Rhode Island,observed,-37.7929529222406
2020-05-23,Rhode Island,observed,-37.3768352112257
2020-05-24,Rhode Island,observed,-36.9472440988781
2020-05-25,Rhode Island,observed,-36.4809122223479
2020-05-26,Rhode Island,observed,-35.9563411061441
2020-05-27,Rhode Island,observed,-35.361457134944104
2020-05-28,Rhode Island,observed,-34.6957444019457
2020-05-29,Rhode Island,observed,-33.9693363901212
2020-05-30,Rhode Island,observed,-33.2010136672116
2020-05-31,Rhode Island,observed,-32.4135544410764
2020-06-01,Rhode Island,observed,-31.627094223377
2020-06-02,Rhode Island,observed,-30.8560524394776
2020-06-03,Rhode Island,observed,-30.110871466185998
2020-06-04,Rhode Island,observed,-29.399951836438998
2020-06-05,Rhode Island,observed,-28.7303774644304
2020-06-06,Rhode Island,observed,-28.1070115558812
2020-06-07,Rhode Island,observed,-27.531015495461396
2020-06-08,Rhode Island,observed,-26.996393166456
2020-06-09,Rhode Island,observed,-26.4896501951147
2020-06-10,Rhode Island,observed,-25.9954725489742
2020-06-11,Rhode Island,observed,-25.5014334300167
2020-06-12,Rhode Island,observed,-25.0006954915833
2020-06-13,Rhode Island,observed,-24.4944434639566
2020-06-14,Rhode Island,observed,-23.990823216829
2020-06-15,Rhode Island,observed,-23.5003484858058
2020-06-16,Rhode Island,observed,-23.034095788298202
2020-06-17,Rhode Island,observed,-22.6069169458036
2020-06-18,Rhode Island,observed,-22.238014153825002
2020-06-19,Rhode Island,observed,-21.9500517200337
2020-06-20,Rhode Island,observed,-21.765966408990803
2020-06-21,Rhode Island,observed,-21.7026889517584
2020-06-22,Rhode Island,observed,-21.762020581510896
2020-06-23,Rhode Island,observed,-21.928423016566896
2020-06-24,Rhode Island,observed,-22.176510220939303
2020-06-25,Rhode Island,observed,-22.4780979858424
2020-06-26,Rhode Island,observed,-22.8060976570205
2020-06-27,Rhode Island,observed,-23.1344823807866
2020-06-28,Rhode Island,observed,-23.4364215558647
2020-06-29,Rhode Island,observed,-23.681562488492798
2020-06-30,Rhode Island,observed,-23.836437144673802
2020-07-01,Rhode Island,observed,-23.873588027744102
2020-07-02,Rhode Island,observed,-23.77615680125
2020-07-03,Rhode Island,observed,-23.5371297936092
2020-07-04,Rhode Island,observed,-23.1607369202814
2020-07-05,Rhode Island,observed,-22.6657506616015
2020-07-06,Rhode Island,observed,-22.0800282358565
2020-07-07,Rhode Island,observed,-21.4289802346347
2020-07-08,Rhode Island,observed,-20.7398077401764
2020-07-09,Rhode Island,observed,-20.0436009083639
2020-07-10,Rhode Island,observed,-19.3731830314961
2020-07-11,Rhode Island,observed,-18.7616906934896
2020-07-12,Rhode Island,observed,-18.2423475460289
2020-07-13,Rhode Island,observed,-17.8402046984555
2020-07-14,Rhode Island,observed,-17.5677682187534
2020-07-15,Rhode Island,observed,-17.4319467661777
2020-07-16,Rhode Island,observed,-17.4364053842666
2020-07-17,Rhode Island,observed,-17.579500276422802
2020-07-18,Rhode Island,observed,-17.8539091510798
2020-07-19,Rhode Island,observed,-18.246267035598397
2020-07-20,Rhode Island,observed,-18.7321469574634
2020-07-21,Rhode Island,observed,-19.2786764239383
2020-07-22,Rhode Island,observed,-19.856336081176103
2020-07-23,Rhode Island,observed,-20.444311827095397
2020-07-24,Rhode Island,observed,-21.032687603035
2020-07-25,Rhode Island,observed,-21.6170019079461
2020-07-26,Rhode Island,observed,-22.1932788448816
2020-07-27,Rhode Island,observed,-22.753485981815
2020-07-28,Rhode Island,observed,-23.2845600754151
2020-07-29,Rhode Island,observed,-23.773442208713398
2020-07-30,Rhode Island,observed,-24.2107566886028
2020-07-31,Rhode Island,observed,-24.5917146245643
2020-08-01,Rhode Island,observed,-24.9168292170731
2020-08-02,Rhode Island,observed,-25.1904923095254
2020-08-03,Rhode Island,observed,-25.4165986802916
2020-08-04,Rhode Island,observed,-25.596793735686898
2020-08-05,Rhode Island,observed,-25.7334460487812
2020-08-06,Rhode Island,observed,-25.832113204907497
2020-08-07,Rhode Island,observed,-25.899728760261997
2020-08-08,Rhode Island,observed,-25.941444127144102
2020-08-09,Rhode Island,observed,-25.957187471511602
2020-08-10,Rhode Island,observed,-25.936769788557
2020-08-11,Rhode Island,observed,-25.862541752534998
2020-08-12,Rhode Island,observed,-25.719668913239698
2020-08-13,Rhode Island,observed,-25.4958350412616
2020-08-14,Rhode Island,observed,-25.1802575889365
2020-08-15,Rhode Island,observed,-24.766926057832304
2020-08-16,Rhode Island,observed,-24.258201590437302
2020-08-17,Rhode Island,observed,-23.665274205999697
2020-08-18,Rhode Island,observed,-23.0094873155588
2020-08-19,Rhode Island,observed,-22.323338206610497
2020-08-20,Rhode Island,observed,-21.6485345194944
2020-08-21,Rhode Island,observed,-21.031262130578302
2020-08-22,Rhode Island,observed,-20.514067231581897
2020-08-23,Rhode Island,observed,-20.1275434925915
2020-08-24,Rhode Island,observed,-19.880259999826396
2020-08-25,Rhode Island,observed,-19.7563619209498
2020-08-26,Rhode Island,observed,-19.726724763953303
2020-08-27,Rhode Island,observed,-19.759007057297
2020-08-28,Rhode Island,observed,-19.8256128793212
2020-08-29,Rhode Island,observed,-19.908725186378803
2020-08-30,Rhode Island,observed,-19.999532538327102
2020-08-31,Rhode Island,observed,-20.0940378665637
2020-09-01,Rhode Island,observed,-20.1887460446313
2020-09-02,Rhode Island,observed,-20.2826165837216
2020-09-03,Rhode Island,observed,-20.3777593927033
2020-09-04,Rhode Island,observed,-20.477940999886002
2020-09-05,Rhode Island,observed,-20.5850601058022
2020-09-06,Rhode Island,observed,-20.6971142413607
2020-09-07,Rhode Island,observed,-20.8043169665917
2020-09-08,Rhode Island,observed,-20.8907131130884
2020-09-09,Rhode Island,observed,-20.944643044234102
2020-09-10,Rhode Island,observed,-20.9622936274058
2020-09-11,Rhode Island,observed,-20.948159660971502
2020-09-12,Rhode Island,observed,-20.9131480239109
2020-09-13,Rhode Island,observed,-20.8679523406075
2020-09-14,Rhode Island,observed,-20.816611170768798
2020-09-15,Rhode Island,observed,-20.756034446618198
2020-09-16,Rhode Island,observed,-20.68089199057
2020-09-17,Rhode Island,observed,-20.5870878110965
2020-09-18,Rhode Island,observed,-20.473505952588898
2020-09-19,Rhode Island,observed,-20.3424504111517
2020-09-20,Rhode Island,observed,-20.1980649386104
2020-09-21,Rhode Island,observed,-20.042288939162
2020-09-22,Rhode Island,observed,-19.875076676636102
2020-09-23,Rhode Island,observed,-19.699397238057898
2020-09-24,Rhode Island,observed,-19.5240764103385
2020-09-25,Rhode Island,observed,-19.363874223607
2020-09-26,Rhode Island,observed,-19.238665463619302
2020-09-27,Rhode Island,observed,-19.1690510478521
2020-09-28,Rhode Island,observed,-19.169617404200398
2020-09-29,Rhode Island,observed,-19.2489220088318
2020-09-30,Rhode Island,observed,-19.413440138147198
2020-10-01,Rhode Island,observed,-19.6689217496483
2020-10-02,Rhode Island,observed,-20.0191776297272
2020-10-03,Rhode Island,observed,-20.462856942435998
2020-10-04,Rhode Island,observed,-20.990395132891603
2020-10-05,Rhode Island,observed,-21.5789093390297
2020-10-06,Rhode Island,observed,-22.1929916406183
2020-10-07,Rhode Island,observed,-22.792705291983598
2020-10-08,Rhode Island,observed,-23.3396453491967
2020-10-09,Rhode Island,observed,-23.8024626773685
2020-10-10,Rhode Island,observed,-24.159050513761002
2020-10-11,Rhode Island,observed,-24.3965448408822
2020-10-12,Rhode Island,observed,-24.508207807084897
2020-10-13,Rhode Island,observed,-24.493821030134
2020-10-14,Rhode Island,observed,-24.366065594233103
2020-10-15,Rhode Island,observed,-24.1506438246177
2020-10-16,Rhode Island,observed,-23.8829644861938
2020-10-17,Rhode Island,observed,-23.605472756298898
2020-10-18,Rhode Island,observed,-23.361340416441497
2020-10-19,Rhode Island,observed,-23.1851821133463
2020-10-20,Rhode Island,observed,-23.100349990134603
2020-10-21,Rhode Island,observed,-23.124139007723397
2020-10-22,Rhode Island,observed,-23.2696470723055
2020-10-23,Rhode Island,observed,-23.543372125583602
2020-10-24,Rhode Island,observed,-23.942761019252302
2020-10-25,Rhode Island,observed,-24.4544492269946
2020-10-26,Rhode Island,observed,-25.051625089633003
2020-10-27,Rhode Island,observed,-25.695930745050603
2020-10-28,Rhode Island,observed,-26.3448808095761
2020-10-29,Rhode Island,observed,-26.9585653457502
2020-10-30,Rhode Island,observed,-27.505476590123898
2020-10-31,Rhode Island,observed,-27.9663917607342
2020-11-01,Rhode Island,observed,-28.334796810245106
2020-11-02,Rhode Island,observed,-28.61334135588
2020-11-03,Rhode Island,observed,-28.8123430049253
2020-11-04,Rhode Island,observed,-28.9503876156161
2020-11-05,Rhode Island,observed,-29.052665710406398
2020-11-06,Rhode Island,observed,-29.147214570455898
2020-11-07,Rhode Island,observed,-29.259174610404102
2020-11-08,Rhode Island,observed,-29.405053305861202
2020-11-09,Rhode Island,observed,-29.587231897012803
2020-11-10,Rhode Island,observed,-29.7942211738837
2020-11-11,Rhode Island,observed,-30.0061813969345
2020-11-12,Rhode Island,observed,-30.2007040199494
2020-11-13,Rhode Island,observed,-30.3586702260854
2020-11-14,Rhode Island,observed,-30.466790815429803
2020-11-15,Rhode Island,observed,-30.5182200546075
2020-11-16,Rhode Island,observed,-30.511098711208202
2020-11-17,Rhode Island,observed,-30.4476744204686
2020-11-18,Rhode Island,observed,-30.334492493604397
2020-11-19,Rhode Island,observed,-30.180726695321397
2020-11-20,Rhode Island,observed,-29.9967988858983
2020-11-21,Rhode Island,observed,-29.793658910562897
2020-02-04,South Carolina,,
2020-02-05,South Carolina,,
2020-02-06,South Carolina,,
2020-02-07,South Carolina,,
2020-02-08,South Carolina,observed,-2.18730708085013
2020-02-09,South Carolina,observed,-1.99251653995872
2020-02-10,South Carolina,observed,-1.66573501185314
2020-02-11,South Carolina,observed,-1.25327428399923
2020-02-12,South Carolina,observed,-0.802795609867928
2020-02-13,South Carolina,observed,-0.356948358239784
2020-02-14,South Carolina,observed,0.0514088399315042
2020-02-15,South Carolina,observed,0.40183998032787105
2020-02-16,South Carolina,observed,0.6874111556448489
2020-02-17,South Carolina,observed,0.9154668856751619
2020-02-18,South Carolina,observed,1.10448182600853
2020-02-19,South Carolina,observed,1.2775026798649298
2020-02-20,South Carolina,observed,1.45732300580677
2020-02-21,South Carolina,observed,1.6625911475288
2020-02-22,South Carolina,observed,1.9047809872294599
2020-02-23,South Carolina,observed,2.18909074566352
2020-02-24,South Carolina,observed,2.51434498956904
2020-02-25,South Carolina,observed,2.87242179730067
2020-02-26,South Carolina,observed,3.2465646278344202
2020-02-27,South Carolina,observed,3.61513093731897
2020-02-28,South Carolina,observed,3.9574758573741096
2020-02-29,South Carolina,observed,4.25784630272943
2020-03-01,South Carolina,observed,4.5076995961363
2020-03-02,South Carolina,observed,4.70700688084966
2020-03-03,South Carolina,observed,4.85825748302387
2020-03-04,South Carolina,observed,4.95784051501306
2020-03-05,South Carolina,observed,4.99007065230099
2020-03-06,South Carolina,observed,4.9245435654091505
2020-03-07,South Carolina,observed,4.717414232701139
2020-03-08,South Carolina,observed,4.31821720044865
2020-03-09,South Carolina,observed,3.6777076015887302
2020-03-10,South Carolina,observed,2.75393265432196
2020-03-11,South Carolina,observed,1.51560904663357
2020-03-12,South Carolina,observed,-0.0543804931531788
2020-03-13,South Carolina,observed,-1.9554538248570001
2020-03-14,South Carolina,observed,-4.1670353544798395
2020-03-15,South Carolina,observed,-6.6484133754960295
2020-03-16,South Carolina,observed,-9.34076790538613
2020-03-17,South Carolina,observed,-12.1719090423967
2020-03-18,South Carolina,observed,-15.0635902862251
2020-03-19,South Carolina,observed,-17.9388630949726
2020-03-20,South Carolina,observed,-20.7286579660285
2020-03-21,South Carolina,observed,-23.376302348004398
2020-03-22,South Carolina,observed,-25.8397451863608
2020-03-23,South Carolina,observed,-28.0921428090793
2020-03-24,South Carolina,observed,-30.1216187511765
2020-03-25,South Carolina,observed,-31.9293757269908
2020-03-26,South Carolina,observed,-33.5266485156321
2020-03-27,South Carolina,observed,-34.9309888089978
2020-03-28,South Carolina,observed,-36.1629694090981
2020-03-29,South Carolina,observed,-37.2435345852785
2020-03-30,South Carolina,observed,-38.192079419142104
2020-03-31,South Carolina,observed,-39.02552353607471
2020-04-01,South Carolina,observed,-39.7573265249813
2020-04-02,South Carolina,observed,-40.3969223096559
2020-04-03,South Carolina,observed,-40.9496844682269
2020-04-04,South Carolina,observed,-41.4174351326172
2020-04-05,South Carolina,observed,-41.7991168881099
2020-04-06,South Carolina,observed,-42.0916168440845
2020-04-07,South Carolina,observed,-42.290612985263
2020-04-08,South Carolina,observed,-42.39091563940389
2020-04-09,South Carolina,observed,-42.387205377425
2020-04-10,South Carolina,observed,-42.2752182312252
2020-04-11,South Carolina,observed,-42.0532452827649
2020-04-12,South Carolina,observed,-41.7235214753182
2020-04-13,South Carolina,observed,-41.2928540429891
2020-04-14,South Carolina,observed,-40.7726613670736
2020-04-15,South Carolina,observed,-40.1765435302296
2020-04-16,South Carolina,observed,-39.5174660385251
2020-04-17,South Carolina,observed,-38.806149043127704
2020-04-18,South Carolina,observed,-38.0503682608208
2020-04-19,South Carolina,observed,-37.2548987545929
2020-04-20,South Carolina,observed,-36.422199973263204
2020-04-21,South Carolina,observed,-35.5541273461407
2020-04-22,South Carolina,observed,-34.6527398839015
2020-04-23,South Carolina,observed,-33.7201720996535
2020-04-24,South Carolina,observed,-32.7596358517387
2020-04-25,South Carolina,observed,-31.7765728139466
2020-04-26,South Carolina,observed,-30.7781289566541
2020-04-27,South Carolina,observed,-29.772709538374098
2020-04-28,South Carolina,observed,-28.7699624004291
2020-04-29,South Carolina,observed,-27.7798667028342
2020-04-30,South Carolina,observed,-26.811970460254397
2020-05-01,South Carolina,observed,-25.875301955198697
2020-05-02,South Carolina,observed,-24.9784145152998
2020-05-03,South Carolina,observed,-24.1291771241895
2020-05-04,South Carolina,observed,-23.3344441746123
2020-05-05,South Carolina,observed,-22.600026538113397
2020-05-06,South Carolina,observed,-21.9308654406573
2020-05-07,South Carolina,observed,-21.3314155994106
2020-05-08,South Carolina,observed,-20.8053981618665
2020-05-09,South Carolina,observed,-20.355066672106602
2020-05-10,South Carolina,observed,-19.979901071421498
2020-05-11,South Carolina,observed,-19.675268878542102
2020-05-12,South Carolina,observed,-19.4336170854822
2020-05-13,South Carolina,observed,-19.2462441854598
2020-05-14,South Carolina,observed,-19.103919400181
2020-05-15,South Carolina,observed,-18.9971649479179
2020-05-16,South Carolina,observed,-18.916451974261697
2020-05-17,South Carolina,observed,-18.851965152011303
2020-05-18,South Carolina,observed,-18.7931254250752
2020-05-19,South Carolina,observed,-18.7286332035275
2020-05-20,South Carolina,observed,-18.6468465512765
2020-05-21,South Carolina,observed,-18.535652841755603
2020-05-22,South Carolina,observed,-18.382493449343897
2020-05-23,South Carolina,observed,-18.174388073206
2020-05-24,South Carolina,observed,-17.8989097237661
2020-05-25,South Carolina,observed,-17.5446495133569
2020-05-26,South Carolina,observed,-17.1041315692088
2020-05-27,South Carolina,observed,-16.578386923939398
2020-05-28,South Carolina,observed,-15.977725023456
2020-05-29,South Carolina,observed,-15.3216859052776
2020-05-30,South Carolina,observed,-14.6368450612714
2020-05-31,South Carolina,observed,-13.9525939578221
2020-06-01,South Carolina,observed,-13.297581936068099
2020-06-02,South Carolina,observed,-12.6977816153194
2020-06-03,South Carolina,observed,-12.175611382781902
2020-06-04,South Carolina,observed,-11.7486120275141
2020-06-05,South Carolina,observed,-11.4278233791746
2020-06-06,South Carolina,observed,-11.2168797606617
2020-06-07,South Carolina,observed,-11.1111691599766
2020-06-08,South Carolina,observed,-11.096648833381801
2020-06-09,South Carolina,observed,-11.1518074359061
2020-06-10,South Carolina,observed,-11.252021869931
2020-06-11,South Carolina,observed,-11.373030545478
2020-06-12,South Carolina,observed,-11.4936811391981
2020-06-13,South Carolina,observed,-11.597763187060599
2020-06-14,South Carolina,observed,-11.6744903820927
2020-06-15,South Carolina,observed,-11.7172999399578
2020-06-16,South Carolina,observed,-11.7242167284238
2020-06-17,South Carolina,observed,-11.699579833116902
2020-06-18,South Carolina,observed,-11.654233110181698
2020-06-19,South Carolina,observed,-11.603813486140801
2020-06-20,South Carolina,observed,-11.5657944863595
2020-06-21,South Carolina,observed,-11.555894279336199
2020-06-22,South Carolina,observed,-11.5843600960396
2020-06-23,South Carolina,observed,-11.655749768427802
2020-06-24,South Carolina,observed,-11.7713399514239
2020-06-25,South Carolina,observed,-11.9306942374757
2020-06-26,South Carolina,observed,-12.1321291543249
2020-06-27,South Carolina,observed,-12.372058582878001
2020-06-28,South Carolina,observed,-12.6430921090874
