date,state,cases
04/25/2020,NV,141
04/26/2020,NV,63
04/27/2020,NV,88
04/28/2020,NV,122
04/29/2020,NV,86
04/30/2020,NV,109
05/01/2020,NV,220
05/02/2020,NV,84
05/03/2020,NV,115
05/04/2020,NV,74
05/05/2020,NV,103
05/06/2020,NV,60
05/07/2020,NV,103
05/08/2020,NV,118
05/09/2020,NV,144
05/10/2020,NV,81
05/11/2020,NV,54
05/12/2020,NV,159
05/13/2020,NV,83
05/14/2020,NV,94
05/15/2020,NV,130
05/16/2020,NV,33
05/17/2020,NV,210
05/18/2020,NV,49
05/19/2020,NV,125
05/20/2020,NV,136
05/21/2020,NV,89
05/22/2020,NV,130
05/23/2020,NV,295
05/24/2020,NV,90
05/25/2020,NV,102
05/26/2020,NV,110
05/27/2020,NV,115
05/28/2020,NV,112
05/29/2020,NV,125
05/30/2020,NV,145
05/31/2020,NV,115
06/01/2020,NV,78
06/02/2020,NV,142
06/03/2020,NV,121
06/04/2020,NV,139
06/05/2020,NV,195
06/06/2020,NV,175
06/07/2020,NV,189
06/08/2020,NV,156
06/09/2020,NV,225
06/10/2020,NV,134
06/11/2020,NV,253
06/12/2020,NV,261
06/13/2020,NV,286
06/14/2020,NV,209
06/15/2020,NV,124
06/16/2020,NV,361
06/17/2020,NV,202
06/18/2020,NV,234
06/19/2020,NV,421
06/20/2020,NV,645
06/21/2020,NV,274
06/22/2020,NV,330
06/23/2020,NV,464
06/24/2020,NV,364
06/25/2020,NV,493
06/26/2020,NV,387
06/27/2020,NV,1104
06/28/2020,NV,821
06/29/2020,NV,734
06/30/2020,NV,553
07/01/2020,NV,644
07/02/2020,NV,636
07/03/2020,NV,982
07/04/2020,NV,857
07/05/2020,NV,843
07/06/2020,NV,491
07/07/2020,NV,883
07/08/2020,NV,567
07/09/2020,NV,552
07/10/2020,NV,1005
07/11/2020,NV,718
07/12/2020,NV,1032
07/13/2020,NV,850
07/14/2020,NV,1088
07/15/2020,NV,841
07/16/2020,NV,1447
07/17/2020,NV,1383
07/18/2020,NV,1186
07/19/2020,NV,1288
07/20/2020,NV,948
07/21/2020,NV,816
07/22/2020,NV,1136
07/23/2020,NV,1263
07/24/2020,NV,0
07/25/2020,NV,1897
07/26/2020,NV,1030
07/27/2020,NV,988
07/28/2020,NV,1096
07/29/2020,NV,870
07/30/2020,NV,1149
07/31/2020,NV,1142
08/01/2020,NV,994
08/02/2020,NV,1131
08/03/2020,NV,985
08/04/2020,NV,1001
08/05/2020,NV,645
08/06/2020,NV,851
08/07/2020,NV,838
08/08/2020,NV,887
08/09/2020,NV,812
08/10/2020,NV,742
08/11/2020,NV,547
08/12/2020,NV,525
08/13/2020,NV,586
08/14/2020,NV,1099
08/15/2020,NV,859
08/16/2020,NV,697
08/17/2020,NV,660
08/18/2020,NV,683
08/19/2020,NV,394
08/20/2020,NV,556
08/21/2020,NV,893
08/22/2020,NV,637
08/23/2020,NV,532
08/24/2020,NV,409
08/25/2020,NV,405
08/26/2020,NV,258
08/27/2020,NV,553
08/28/2020,NV,624
08/29/2020,NV,602
08/30/2020,NV,447
08/31/2020,NV,320
09/01/2020,NV,400
09/02/2020,NV,238
09/03/2020,NV,352
09/04/2020,NV,489
09/05/2020,NV,390
09/06/2020,NV,508
09/07/2020,NV,357
09/08/2020,NV,130
09/09/2020,NV,155
09/10/2020,NV,288
09/11/2020,NV,260
09/12/2020,NV,398
09/13/2020,NV,317
09/14/2020,NV,277
09/15/2020,NV,-35
09/16/2020,NV,434
09/17/2020,NV,344
09/18/2020,NV,498
09/19/2020,NV,323
09/20/2020,NV,3
09/21/2020,NV,629
09/22/2020,NV,261
09/23/2020,NV,482
09/24/2020,NV,390
09/25/2020,NV,483
09/26/2020,NV,602
09/27/2020,NV,378
09/28/2020,NV,462
09/29/2020,NV,402
09/30/2020,NV,386
10/01/2020,NV,430
10/02/2020,NV,771
10/03/2020,NV,526
10/04/2020,NV,392
10/05/2020,NV,325
10/06/2020,NV,476
10/07/2020,NV,432
10/08/2020,NV,480
10/09/2020,NV,768
10/10/2020,NV,806
10/11/2020,NV,380
10/12/2020,NV,568
10/13/2020,NV,487
10/14/2020,NV,479
10/15/2020,NV,655
10/16/2020,NV,721
10/17/2020,NV,969
10/18/2020,NV,607
10/19/2020,NV,583
10/20/2020,NV,652
10/21/2020,NV,472
10/22/2020,NV,789
10/23/2020,NV,813
10/24/2020,NV,1146
10/25/2020,NV,891
10/26/2020,NV,475
10/27/2020,NV,727
10/28/2020,NV,574
10/29/2020,NV,1075
10/30/2020,NV,1232
10/31/2020,NV,977
11/01/2020,NV,716
11/02/2020,NV,635
11/03/2020,NV,911
11/04/2020,NV,1068
11/05/2020,NV,1267
11/06/2020,NV,1562
11/07/2020,NV,1824
11/08/2020,NV,1276
11/09/2020,NV,960
11/10/2020,NV,1322
11/11/2020,NV,1107
11/12/2020,NV,1469
11/13/2020,NV,1857
11/14/2020,NV,2269
11/15/2020,NV,1177
11/16/2020,NV,1914
11/17/2020,NV,1697
11/18/2020,NV,1665
11/19/2020,NV,2416
11/20/2020,NV,1839
11/21/2020,NV,2019
11/22/2020,NV,2155
11/23/2020,NV,2339
11/24/2020,NV,2853
11/25/2020,NV,3159
11/26/2020,NV,2542
11/27/2020,NV,1536
11/28/2020,NV,2912
11/29/2020,NV,1298
11/30/2020,NV,1642
12/01/2020,NV,2698
12/02/2020,NV,2129
12/03/2020,NV,2536
12/04/2020,NV,2902
12/05/2020,NV,3194
12/06/2020,NV,2511
12/07/2020,NV,2448
12/08/2020,NV,2694
01/22/2020,NY,0
01/23/2020,NY,0
01/24/2020,NY,0
01/25/2020,NY,0
01/26/2020,NY,0
01/27/2020,NY,0
01/28/2020,NY,0
01/29/2020,NY,0
01/30/2020,NY,0
01/31/2020,NY,0
02/01/2020,NY,0
02/02/2020,NY,0
02/03/2020,NY,0
02/04/2020,NY,0
02/05/2020,NY,0
02/06/2020,NY,0
02/07/2020,NY,0
02/08/2020,NY,0
02/09/2020,NY,0
02/10/2020,NY,0
02/11/2020,NY,0
02/12/2020,NY,0
02/13/2020,NY,0
02/14/2020,NY,0
02/15/2020,NY,0
02/16/2020,NY,0
02/17/2020,NY,0
02/18/2020,NY,0
02/19/2020,NY,0
02/20/2020,NY,0
